shapelet,ig
"-0.002366150426843539, -0.0019958311038376086, -0.0016143256488787366, -0.0012679617270221141, -0.0009321640768461849",0.00023627934072689705
"-0.0006495881114637683, -0.000383086331790225, -0.00017478706393036364, 3.1985418075267114e-05, 0.00017099846886135806",0.00012698310261127776
"0.0002904903112819143, 0.0003717095684595416, 0.0004010010772155497, 0.00039995049600117724, 0.00037615333784029106",5.9062284649802343e-05
"0.00029654354573463437, 0.0002239957326454628, 0.00010788273509093269, -2.0926006542305864e-05, -0.00016964906901175032",0.00023627934072689705
"-0.0003221189941591887, -0.0004603066579515012, -0.0006224436863409427, -0.0007620028334442662, -0.0008802698698641412",0.0001181296023929912
"-0.0009861424037698428, -0.0010575241637508833, -0.001140783974457639, -0.0011613843339305235, -0.001161712281788999",5.9062284649802343e-05
"-0.0011265128325772013, -0.001076104801782704, -0.0009911436812097031, -0.0008721560890092538, -0.0007172251080441797",5.9062284649802343e-05
"-0.0005204121704821818, -0.0003174426332761583, -0.00010629755655070655, 0.0001468221740062517, 0.0004070970495453456",0.00017720195412118667
"0.000678882548879451, 0.000979395119554062, 0.001275336191780864, 0.0015520344590385319, 0.0018679670428235068",0.0001181296023929912
"0.002189121030755005, 0.002468016543371407, 0.002756709284384734, 0.00303124893408159, 0.003304433431399849",0.0001181296023929912
"0.0035395297802898254, 0.0037727314708762977, 0.003989051329738688, 0.0041650665043238, 0.004320453288779797",0.00028993282994893566
"0.004436948670576101, 0.004541879430872065, 0.00457680019235052, 0.004584273491151078, 0.004551437203049985",0.0001181296023929912
"0.004444967815052235, 0.004313827632063019, 0.004112397859119307, 0.0038551590791425575, 0.003546615823193499",0.00010611076653865847
"0.0031632542219002004, 0.0027332694600923912, 0.0022592951623448144, 0.0017232380405869576, 0.0011394400337369154",0.00017720195412118667
"0.0005284895832131375, -0.00012727685127971594, -0.0007994481128484922, -0.0014849572581265413, -0.0021737434011728334",0.00013450763457090176
"-0.002846465939285097, -0.0035137585040173266, -0.004144099215542975, -0.00472105884840949, -0.005255685463297608",7.408132304742576e-05
"-0.005723769908018192, -0.006111355727825715, -0.0064190051870408465, -0.006646364356518445, -0.006752297087584393",0.0001240578403985948
"-0.006785990494415944, -0.006699268885467055, -0.00652102551538733, -0.006260651235436572, -0.005899159905915899",5.961470368442967e-05
"-0.005428019664953342, -0.004897466483559872, -0.004312592405704358, -0.0036269315718195014, -0.0029015841211690874",0.0003300701770468928
