shapelet,ig
"0.002764886880263809, 0.0026347124939911995, 0.002502410006593136",0.0003086471897527643
"0.0023684306840069834, 0.0022376561646134637, 0.0021103624508057774",0.0003086471897527643
"0.0019805522489846593, 0.0018656457704454964, 0.001748049896476287",0.00037285214520732524
"0.0016415034295267639, 0.0015432730155144029, 0.0014468575431965851",0.00011038725906709068
"0.0013654487265810037, 0.0012799067719372545, 0.0012085600953999232",0.0002446966098671455
"0.001150270541124267, 0.0010866905547465087, 0.0010262698369223004",0.00011276091834333535
"0.0009748669623159782, 0.0009187837371437552, 0.0008607276097564397",0.00020574952149243764
"0.0008103506759786251, 0.0007521984800136147, 0.0006818769654259628",0.0003086471897527643
"0.0006163741483025254, 0.0005407539493280566, 0.00046310727645220546",0.0001544982291445951
"0.0003741809675734996, 0.0002804616866042848, 0.00017499652824124086",0.00020960590368568344
"6.880676944613293e-05, -4.488827301742972e-05, -0.00016791275513531147",0.00024727977944427604
"-0.0002866582391126976, -0.0004194313567022923, -0.0005478144044837277",0.00041156013597609675
"-0.0006763004045478539, -0.0008089226998500556, -0.0009329308553807586",0.0003086471897527643
"-0.0010562078619569043, -0.001175791073967843, -0.001290375263176994",0.0002161132855703629
"-0.0013926396469882037, -0.00149254460660789, -0.0015807701808890056",0.00018038624934846315
"-0.001659864044851007, -0.0017177436675332274, -0.0017724794204115185",0.00010286712647944452
"-0.0018117435948994294, -0.001831073986770822, -0.001833538879744273",0.00020574952149243764
"-0.0018177868156723917, -0.0017968807963815929, -0.0017463302514603776",0.00020574952149243764
"-0.001680117914560155, -0.0015975464969748762, -0.001494770011490119",0.00018612651850247186
"-0.0013719960494807965, -0.001238522590387212, -0.00108254283589123",0.00020574952149243764
"-0.0009149074010208029, -0.000728913433753059, -0.0005254636933293699",0.00014308039972787956
"-0.0003191310809167198, -9.77597963006914e-05, 0.00012666984746374722",0.00020574952149243764
"0.00035250423723723334, 0.0005849084600106705, 0.0008105454290766945",0.00020574952149243764
"0.0010285164259156727, 0.0012444133307086928, 0.00144151581690663",0.00010286712647944452
"0.0016290111950625144, 0.0017897095243098425, 0.0019322017072630742",0.00027237259418233517
"0.0020395739503463626, 0.002128746876099749, 0.0021816979386767767",0.0003086471897527643
"0.0021998130595823513, 0.002191706865838444, 0.002144379656146571",0.00010286712647944452
"0.0020628656193740907, 0.0019470509373343426, 0.0017914296444503253",0.0005144883648807719
"0.0016152684965967182, 0.0014027489022357814, 0.001163295543035819",0.0002690376168110742
"0.0009024638494583726, 0.0006247244667158449, 0.00032710367868488913",0.0003086471897527643
"2.699807626778926e-05, -0.0002890581948101793, -0.0006014950900499456",0.00041156013597609675
"-0.0009089337962787866, -0.0012145382996959497, -0.00149995906060044",0.0009029023451180285
"-0.0017703877974117816, -0.0020198319746029102, -0.002239952198027373",0.00012500930077985473
"-0.002438009956849502, -0.002607979002955263, -0.0027477581463912627",0.00023321712770973946
"-0.002850305377697978, -0.0029215214594561483, -0.0029652460793704004",0.0002161132855703629
